id,num_casualties,num_fatal,num_serious,num_slight,aadt_total,casualties_per_aadt
osgb4000000030223871,,,,,,
osgb4000000031138493,,,,,,
osgb5000005151494050,,,,,,
osgb4000000030885690,,,,,,
osgb4000000030355134,,,,,,
osgb4000000030356105,,,,,,
osgb5000005253319207,,,,,,
osgb4000000030214503,,,,,,
osgb4000000030322580,,,,,,
osgb4000000030407059,,,,,,
osgb5000005165132497,,,,,,
osgb4000000030329435,,,,,,
osgb4000000030237161,,,,,,
osgb4000000030242233,,,,,,
osgb4000000030252713,,,,,,
osgb4000000030257673,,,,,,
osgb4000000030321071,,,,,,
osgb4000000030322037,,,,,,
osgb4000000030323279,,,,,,
osgb4000000030341007,,,,,,
osgb4000000030341621,,,,,,
osgb4000000030345548,,,,,,
osgb4000000030347260,,,,,,
osgb4000000030356350,,,,,,
osgb4000000030426345,,,,,,
osgb4000000030425348,,,,,,
osgb4000000030603373,,,,,,
osgb4000000030709368,,,,,,
osgb4000000030416752,,,,,,
osgb4000000030146022,,,,,,
osgb4000000030704014,,,,,,
osgb4000000030848340,,,,,,
osgb4000000030244015,,,,,,
osgb4000000030708169,,,,,,
osgb4000000030848333,,,,,,
osgb4000000030779935,,,,,,
osgb4000000030407476,,,,,,
osgb5000005265122979,,,,,,
osgb4000000030814632,,,,,,
osgb5000005113223700,,,,,,
osgb4000000030707101,,,,,,
osgb4000000030866849,,,,,,
osgb5000005137451155,,,,,,
osgb4000000030986159,,,,,,
osgb5000005133108087,,,,,,
osgb4000000031023279,,,,,,
osgb4000000031005483,,,,,,
osgb4000000030406555,,,,,,
osgb4000000031091416,,,,,,
osgb4000000031283253,,,,,,
osgb5000005101642371,,,,,,
osgb5000005103436779,,,,,,
osgb4000000031264682,,,,,,
osgb5000005159212888,,,,,,
osgb5000005172345123,,,,,,
osgb5000005183360090,,,,,,
osgb5000005203406111,,,,,,
osgb5000005237976448,,,,,,
osgb5000005243682640,,,,,,
osgb5000005129338861,,,,,,
osgb4000000030709492,,,,,,
osgb5000005153887773,,,,,,
osgb4000000030709294,,,,,,
osgb5000005267263374,,,,,,
osgb5000005268233383,,,,,,
osgb5000005276391140,,,,,,
osgb5000005283727162,,,,,,
osgb4000000031162168,,,,,,
osgb4000000031131781,,,,,,
osgb5000005137432708,,,,,,
osgb4000000030881985,,,,,,
osgb4000000031022565,,,,,,
osgb5000005138087320,,,,,,
osgb5000005141999013,,,,,,
osgb5000005152966585,,,,,,
osgb5000005156651799,,,,,,
osgb4000000031070308,,,,,,
osgb4000000031215419,,,,,,
osgb5000005135439314,,,,,,
osgb4000000031077424,,,,,,
osgb5000005153099672,,,,,,
osgb5000005127933098,,,,,,
osgb5000005129302315,,,,,,
osgb5000005135439303,,,,,,
osgb5000005135969271,,,,,,
osgb4000000030814707,,,,,,
osgb5000005126921059,,,,,,
osgb5000005128116800,,,,,,
osgb5000005156235461,,,,,,
osgb5000005152716641,,,,,,
osgb4000000030726463,,,,,,
osgb5000005132307035,,,,,,
osgb5000005141912269,,,,,,
osgb4000000030665688,,,,,,
osgb4000000030728306,,,,,,
osgb5000005126992580,,,,,,
osgb5000005153388183,,,,,,
osgb4000000030722634,,,,,,
osgb5000005100974930,,,,,,
osgb5000005151958283,,,,,,
osgb5000005130578271,,,,,,
osgb5000005132662687,,,,,,
osgb5000005152648937,,,,,,
osgb4000000031023787,,,,,,
osgb4000000031135450,,,,,,
osgb5000005212034325,,,,,,
osgb5000005132685868,,,,,,
osgb4000000030867334,,,,,,
osgb4000000031207682,,,,,,
osgb5000005152045933,,,,,,
osgb4000000030664040,,,,,,
osgb5000005125905938,,,,,,
osgb5000005282657217,,,,,,
osgb4000000030665242,,,,,,
osgb5000005129908051,,,,,,
osgb4000000030725109,,,,,,
osgb5000005285311607,,,,,,
osgb5000005104228162,,,,,,
osgb4000000031267443,,,,,,
osgb5000005286659811,,,,,,
osgb5000005159547668,,,,,,
osgb4000000031030116,,,,,,
osgb5000005168384413,,,,,,
osgb5000005282654768,,,,,,
osgb5000005103403979,,,,,,
osgb5000005143391802,,,,,,
osgb5000005222073281,,,,,,
osgb5000005136616803,,,,,,
osgb4000000030239322,,,,,,
osgb4000000030944439,,,,,,
osgb5000005109130801,,,,,,
osgb5000005132307028,,,,,,
osgb5000005140087839,,,,,,
osgb5000005255770145,,,,,,
osgb5000005125936426,,,,,,
osgb5000005127562364,,,,,,
osgb5000005115073101,,,,,,
osgb5000005248139089,,,,,,
osgb5000005130127963,,,,,,
osgb4000000031288457,,,,,,
osgb5000005131663203,,,,,,
osgb5000005156655084,,,,,,
osgb5000005155212551,,,,,,
osgb5000005275279037,,,,,,
osgb5000005231890692,,,,,,
osgb5000005240684406,,,,,,
osgb5000005156651813,,,,,,
osgb4000000031285850,,,,,,
osgb5000005163967627,,,,,,
osgb5000005152637481,,,,,,
osgb4000000030342107,,,,,,
osgb5000005231890946,,,,,,
osgb5000005153750457,,,,,,
osgb5000005237538076,,,,,,
osgb5000005156548012,,,,,,
osgb5000005138546712,,,,,,
osgb5000005128729682,,,,,,
osgb5000005235387884,,,,,,
osgb4000000031286752,,,,,,
osgb4000000031284420,,,,,,
osgb4000000031284426,,,,,,
osgb4000000030411256,,,,,,
osgb5000005159038187,,,,,,
osgb5000005261651713,,,,,,
osgb5000005129680310,,,,,,
osgb5000005126252952,,,,,,
osgb5000005136074663,,,,,,
osgb5000005288216959,,,,,,
osgb5000005101553352,,,,,,
osgb5000005127942455,,,,,,
osgb5000005102394566,,,,,,
osgb5000005129908039,,,,,,
osgb5000005132287940,,,,,,
osgb5000005221899181,,,,,,
osgb5000005127872529,,,,,,
osgb5000005128729635,,,,,,
osgb5000005261363464,,,,,,
osgb5000005128729659,,,,,,
osgb4000000031285855,,,,,,
osgb5000005126523761,,,,,,
osgb5000005152992873,,,,,,
osgb5000005212636466,,,,,,
osgb5000005126523740,,,,,,
osgb5000005156089169,,,,,,
osgb5000005151868091,,,,,,
osgb5000005159038174,,,,,,
osgb5000005284370479,,,,,,
osgb5000005256097182,,,,,,
osgb5000005160393845,,,,,,
osgb5000005114330958,,,,,,
osgb4000000030240314,,,,,,
osgb4000000030348933,,,,,,
osgb5000005127558322,,,,,,
osgb5000005235810719,,,,,,
osgb5000005159044485,,,,,,
osgb5000005168819981,,,,,,
osgb5000005134232423,,,,,,
osgb5000005257224899,,,,,,
osgb5000005265938853,,,,,,
osgb5000005160065214,,,,,,
osgb5000005256730902,,,,,,
osgb5000005151765721,,,,,,
osgb5000005151765710,,,,,,
osgb4000000030345011,,,,,,
osgb5000005169556471,,,,,,
osgb5000005223556966,,,,,,
osgb5000005256940606,,,,,,
osgb5000005127800569,,,,,,
osgb5000005275339111,,,,,,
osgb5000005209619988,,,,,,
osgb5000005101316712,,,,,,
osgb4000000030463174,,,,,,
osgb5000005136575403,,,,,,
osgb4000000030426506,,,,,,
osgb4000000030139187,,,,,,
osgb4000000030223693,,,,,,
osgb4000000030410859,,,,,,
osgb4000000030455092,,,,,,
osgb4000000030343907,,,,,,
osgb4000000030330124,,,,,,
osgb4000000030425292,,,,,,
osgb5000005138044629,,,,,,
osgb4000000030356793,,,,,,
osgb4000000030406866,,,,,,
osgb5000005152437445,,,,,,
osgb5000005133457177,,,,,,
osgb4000000030419459,,,,,,
osgb4000000030349145,,,,,,
osgb4000000030349131,,,,,,
osgb4000000030460613,,,,,,
osgb5000005125015308,,,,,,
osgb5000005101356411,,,,,,
osgb4000000030720419,,,,,,
osgb4000000030241431,,,,,,
osgb4000000030346679,,,,,,
osgb4000000030460577,,,,,,
osgb4000000030847537,,,,,,
osgb4000000030417001,,,,,,
osgb4000000030321233,,,,,,
osgb4000000030410397,,,,,,
osgb5000005219925511,,,,,,
osgb4000000031270650,,,,,,
osgb4000000030223404,,,,,,
osgb4000000030147731,,,,,,
osgb4000000031282556,,,,,,
osgb4000000030662663,,,,,,
osgb4000000031061126,,,,,,
osgb4000000031234326,,,,,,
osgb5000005116376173,,,,,,
osgb4000000030135676,,,,,,
osgb4000000030324882,,,,,,
osgb4000000030324920,,,,,,
osgb4000000030237660,,,,,,
osgb4000000030237610,,,,,,
osgb4000000030237709,,,,,,
osgb4000000031224906,,,,,,
osgb4000000030343810,,,,,,
osgb4000000030418627,,,,,,
osgb4000000030238734,,,,,,
osgb4000000030344060,,,,,,
osgb4000000030344059,,,,,,
osgb4000000030239357,,,,,,
osgb5000005134239555,,,,,,
osgb4000000031017682,,,,,,
osgb4000000030324362,,,,,,
osgb4000000030217085,,,,,,
osgb4000000030217259,,,,,,
osgb4000000031063790,,,,,,
osgb4000000030217462,,,,,,
osgb4000000030223387,,,,,,
osgb4000000030139025,,,,,,
osgb4000000030223402,,,,,,
osgb4000000030342542,,,,,,
osgb4000000030146977,,,,,,
osgb4000000030342630,,,,,,
osgb4000000030237915,,,,,,
osgb4000000030418109,,,,,,
osgb4000000030238682,,,,,,
osgb5000005151364371,,,,,,
osgb4000000030238846,,,,,,
osgb4000000031051386,,,,,,
osgb4000000030238843,,,,,,
osgb4000000030147290,,,,,,
osgb4000000030344043,,,,,,
osgb4000000030419181,,,,,,
osgb4000000030239452,,,,,,
osgb5000005143391813,,,,,,
osgb4000000030217006,,,,,,
osgb5000005276251823,,,,,,
osgb4000000030407731,,,,,,
osgb4000000030217256,,,,,,
osgb4000000030237639,,,,,,
osgb4000000030417879,,,,,,
osgb4000000030459082,,,,,,
osgb5000005101567252,,,,,,
osgb4000000030238844,,,,,,
osgb4000000030343775,,,,,,
osgb4000000030343995,,,,,,
osgb4000000030239389,,,,,,
osgb4000000030239508,,,,,,
osgb4000000030240534,,,,,,
osgb4000000030240586,,,,,,
osgb4000000030324567,,,,,,
osgb4000000030342448,,,,,,
osgb4000000030343707,,,,,,
osgb5000005156082207,,,,,,
osgb4000000030344557,,,,,,
osgb4000000030345862,,,,,,
osgb4000000030999514,,,,,,
osgb4000000030323784,,,,,,
osgb4000000030407525,,,,,,
osgb4000000031051881,,,,,,
osgb4000000030148218,,,,,,
osgb4000000030149363,,,,,,
osgb4000000030149361,,,,,,
osgb5000005222607890,,,,,,
osgb5000005213857389,,,,,,
osgb4000000030212751,,,,,,
osgb5000005153192434,,,,,,
osgb4000000030133463,,,,,,
osgb4000000030133698,,,,,,
osgb4000000031149674,,,,,,
osgb4000000030213718,,,,,,
osgb4000000030214897,,,,,,
osgb4000000030134954,,,,,,
osgb4000000030960657,,,,,,
osgb4000000030406999,,,,,,
osgb4000000030096341,,,,,,
osgb4000000030323598,,,,,,
osgb4000000030216664,,,,,,
osgb4000000030324134,,,,,,
osgb5000005130587956,,,,,,
osgb4000000030222151,,,,,,
osgb4000000030599830,,,,,,
osgb5000005129676352,,,,,,
osgb4000000031139355,,,,,,
osgb4000000030222722,,,,,,
osgb4000000030097577,,,,,,
osgb5000005143848262,,,,,,
osgb4000000030223458,,,,,,
osgb5000005159466238,,,,,,
osgb4000000030224029,,,,,,
osgb4000000030224277,,,,,,
osgb4000000030225017,,,,,,
osgb4000000030139980,,,,,,
osgb4000000030145640,,,,,,
osgb4000000030235263,,,,,,
osgb4000000030236754,,,,,,
osgb4000000030417407,,,,,,
osgb4000000030458694,,,,,,
osgb4000000030342020,,,,,,
osgb4000000030345182,,,,,,
osgb4000000030082306,,,,,,
osgb4000000030148269,,,,,,
osgb4000000030241758,,,,,,
osgb4000000030148280,,,,,,
osgb4000000030460176,,,,,,
osgb4000000030659690,,,,,,
osgb5000005129409110,,,,,,
osgb4000000030348552,,,,,,
osgb5000005156548010,,,,,,
osgb4000000030250350,,,,,,
osgb4000000030101695,,,,,,
osgb5000005133945783,,,,,,
osgb4000000030251178,,,,,,
osgb5000005133457161,,,,,,
osgb4000000030355869,,,,,,
osgb5000005139850816,,,,,,
osgb4000000030153799,,,,,,
osgb5000005136779745,,,,,,
osgb5000005153556975,,,,,,
osgb4000000030426335,,,,,,
osgb4000000030252696,,,,,,
osgb4000000030255626,,,,,,
osgb4000000030212807,,,,,,
osgb4000000030320496,,,,,,
osgb4000000030662054,,,,,,
osgb4000000030802231,,,,,,
osgb4000000030213039,,,,,,
osgb5000005136270118,,,,,,
osgb5000005135757549,,,,,,
osgb4000000030213305,,,,,,
osgb4000000030096021,,,,,,
osgb4000000030213816,,,,,,
osgb4000000030321301,,,,,,
osgb4000000030321322,,,,,,
osgb4000000030473437,,,,,,
osgb4000000030214021,,,,,,
osgb4000000030213318,,,,,,
osgb4000000030213324,,,,,,
osgb4000000030452662,,,,,,
osgb4000000030214169,,,,,,
osgb4000000030134232,,,,,,
osgb4000000030321805,,,,,,
osgb4000000030321941,,,,,,
osgb4000000030214582,,,,,,
osgb4000000030096188,,,,,,
osgb4000000030214834,,,,,,
osgb4000000030134613,,,,,,
osgb4000000031197700,,,,,,
osgb4000000031019573,,,,,,
osgb4000000030322507,,,,,,
osgb5000005138087319,,,,,,
osgb4000000030322609,,,,,,
osgb4000000030215336,,,,,,
osgb4000000030322633,,,,,,
osgb4000000030096263,,,,,,
osgb4000000030134782,,,,,,
osgb4000000030096283,,,,,,
osgb4000000030406720,,,,,,
osgb4000000031105411,,,,,,
osgb4000000030096300,,,,,,
osgb4000000030134675,,,,,,
osgb4000000030406625,,,,,,
osgb4000000030406839,,,,,,
osgb5000005141021833,,,,,,
osgb4000000030215642,,,,,,
osgb4000000030215650,,,,,,
osgb5000005101573646,,,,,,
osgb5000005229027354,,,,,,
osgb4000000030323116,,,,,,
osgb5000005126931263,,,,,,
osgb4000000030323332,,,,,,
osgb4000000030216037,,,,,,
osgb4000000030407270,,,,,,
osgb4000000030324270,,,,,,
osgb5000005133000784,,,,,,
osgb5000005289821217,,,,,,
osgb4000000030839407,,,,,,
osgb5000005134561920,,,,,,
osgb4000000030328874,,,,,,
osgb4000000030138392,,,,,,
osgb4000000031269185,,,,,,
osgb4000000030215685,,,,,,
osgb5000005112468356,,,,,,
osgb4000000030222311,,,,,,
osgb4000000030097442,,,,,,
osgb4000000030138570,,,,,,
osgb4000000030222702,,,,,,
osgb4000000030410751,,,,,,
osgb4000000030138668,,,,,,
osgb4000000030222955,,,,,,
osgb4000000030410843,,,,,,
osgb4000000030329683,,,,,,
osgb4000000030097618,,,,,,
osgb4000000030411101,,,,,,
osgb4000000030097633,,,,,,
osgb4000000030330048,,,,,,
osgb4000000030139151,,,,,,
osgb5000005127997233,,,,,,
osgb4000000030139232,,,,,,
osgb4000000030455437,,,,,,
osgb5000005152466984,,,,,,
osgb4000000030411276,,,,,,
osgb4000000030139321,,,,,,
osgb4000000030330260,,,,,,
osgb4000000030139546,,,,,,
osgb4000000030331215,,,,,,
osgb4000000030225078,,,,,,
osgb5000005134189905,,,,,,
osgb5000005108027464,,,,,,
osgb4000000030145687,,,,,,
osgb4000000030099543,,,,,,
osgb5000005153546241,,,,,,
osgb4000000030099603,,,,,,
osgb5000005160393821,,,,,,
osgb4000000030145918,,,,,,
osgb4000000030235798,,,,,,
osgb4000000030340220,,,,,,
osgb4000000030417073,,,,,,
osgb4000000030340759,,,,,,
osgb4000000030099641,,,,,,
osgb4000000030340960,,,,,,
osgb4000000030236230,,,,,,
osgb4000000030717159,,,,,,
osgb4000000030341049,,,,,,
osgb4000000030236331,,,,,,
osgb4000000030236448,,,,,,
osgb4000000030341233,,,,,,
osgb4000000030714963,,,,,,
osgb4000000030341397,,,,,,
osgb4000000030236814,,,,,,
osgb4000000031286462,,,,,,
osgb4000000030146642,,,,,,
osgb4000000030417518,,,,,,
osgb4000000030237357,,,,,,
osgb4000000030099798,,,,,,
osgb4000000030237516,,,,,,
osgb4000000030237590,,,,,,
osgb4000000030952480,,,,,,
osgb5000005159547692,,,,,,
osgb5000005135552855,,,,,,
osgb5000005134232422,,,,,,
osgb4000000030099878,,,,,,
osgb4000000030240311,,,,,,
osgb5000005127707947,,,,,,
osgb4000000030099906,,,,,,
osgb4000000030345684,,,,,,
osgb4000000031023290,,,,,,
osgb5000005126252938,,,,,,
osgb5000005241262882,,,,,,
osgb5000005131291868,,,,,,
osgb4000000030148093,,,,,,
osgb4000000030148134,,,,,,
osgb4000000030148232,,,,,,
osgb5000005132662686,,,,,,
osgb4000000031006782,,,,,,
osgb4000000030241790,,,,,,
osgb4000000030242012,,,,,,
osgb5000005163967651,,,,,,
osgb4000000031001155,,,,,,
osgb4000000030149504,,,,,,
osgb4000000030420533,,,,,,
osgb4000000030244035,,,,,,
osgb4000000030421647,,,,,,
osgb4000000030149644,,,,,,
osgb4000000030349197,,,,,,
osgb4000000030244123,,,,,,
osgb4000000030425523,,,,,,
osgb4000000030355630,,,,,,
osgb4000000030153309,,,,,,
osgb4000000030251055,,,,,,
osgb4000000030355884,,,,,,
osgb5000005130267043,,,,,,
osgb4000000030356248,,,,,,
osgb5000005257131924,,,,,,
osgb4000000030712547,,,,,,
osgb4000000030101810,,,,,,
osgb4000000030153989,,,,,,
osgb4000000031159242,,,,,,
osgb4000000030715365,,,,,,
osgb4000000030426316,,,,,,
osgb4000000030101889,,,,,,
osgb4000000031164294,,,,,,
osgb5000005120893469,,,,,,
osgb4000000030660563,,,,,,
osgb4000000030252800,,,,,,
osgb5000005208975883,,,,,,
osgb4000000030425737,,,,,,
osgb4000000030253018,,,,,,
osgb4000000030357708,,,,,,
osgb4000000030101981,,,,,,
osgb4000000030253254,,,,,,
osgb4000000030254159,,,,,,
osgb4000000030254147,,,,,,
osgb4000000030358853,,,,,,
osgb4000000030463752,,,,,,
osgb4000000030255347,,,,,,
osgb4000000030255322,,,,,,
osgb4000000030102421,,,,,,
osgb4000000030358818,,,,,,
osgb4000000030320198,,,,,,
osgb4000000030320253,,,,,,
osgb4000000030716369,,,,,,
osgb5000005155167817,,,,,,
osgb4000000030212788,,,,,,
osgb4000000030212790,,,,,,
osgb5000005206473946,,,,,,
osgb4000000030405584,,,,,,
osgb4000000030320466,,,,,,
osgb4000000030320585,,,,,,
osgb4000000030473352,,,,,,
osgb4000000030960648,,,,,,
osgb4000000030133583,,,,,,
osgb4000000031292581,,,,,,
osgb4000000030133664,,,,,,
osgb4000000030213310,,,,,,
osgb4000000030133746,,,,,,
osgb5000005151297810,,,,,,
osgb4000000030213553,,,,,,
osgb4000000030320961,,,,,,
osgb4000000030133876,,,,,,
osgb4000000030213848,,,,,,
osgb4000000030213898,,,,,,
osgb4000000030134020,,,,,,
osgb4000000030134042,,,,,,
osgb4000000030134077,,,,,,
osgb4000000030134086,,,,,,
osgb4000000030321445,,,,,,
osgb4000000030134126,,,,,,
osgb4000000030321539,,,,,,
osgb4000000030134164,,,,,,
osgb4000000030321484,,,,,,
osgb4000000030214351,,,,,,
osgb4000000030452837,,,,,,
osgb5000005154951682,,,,,,
osgb5000005292255535,,,,,,
osgb4000000030406229,,,,,,
osgb4000000030214555,,,,,,
osgb4000000031089040,,,,,,
osgb4000000030321985,,,,,,
osgb4000000030322069,,,,,,
osgb4000000030322072,,,,,,
osgb4000000030214843,,,,,,
osgb4000000030322222,,,,,,
osgb4000000030134531,,,,,,
osgb4000000030322347,,,,,,
osgb4000000030406540,,,,,,
osgb4000000030215068,,,,,,
osgb5000005139942832,,,,,,
osgb4000000030322438,,,,,,
osgb4000000031019587,,,,,,
osgb4000000031132049,,,,,,
osgb4000000030406648,,,,,,
osgb4000000030215462,,,,,,
osgb5000005243331112,,,,,,
osgb4000000030134952,,,,,,
osgb4000000030215712,,,,,,
osgb4000000030134988,,,,,,
osgb4000000030135006,,,,,,
osgb4000000030406891,,,,,,
osgb4000000030215744,,,,,,
osgb4000000030323079,,,,,,
osgb4000000030323076,,,,,,
osgb4000000030323088,,,,,,
osgb4000000030406935,,,,,,
osgb4000000030215807,,,,,,
osgb4000000030135075,,,,,,
osgb4000000030135078,,,,,,
osgb4000000030215919,,,,,,
osgb4000000030322903,,,,,,
osgb4000000030407041,,,,,,
osgb4000000030323352,,,,,,
osgb4000000030323419,,,,,,
osgb4000000030216260,,,,,,
osgb4000000030216157,,,,,,
osgb5000005133932682,,,,,,
osgb4000000030135267,,,,,,
osgb4000000030135270,,,,,,
osgb4000000030216328,,,,,,
osgb4000000030323693,,,,,,
osgb4000000031026166,,,,,,
osgb4000000030135379,,,,,,
osgb4000000030135389,,,,,,
osgb5000005126523753,,,,,,
osgb4000000030135441,,,,,,
osgb4000000030324219,,,,,,
osgb4000000030324274,,,,,,
osgb4000000030137943,,,,,,
osgb4000000030222192,,,,,,
osgb4000000030138442,,,,,,
osgb4000000031116319,,,,,,
osgb5000005140087845,,,,,,
osgb4000000031267999,,,,,,
osgb4000000030224117,,,,,,
osgb5000005135710657,,,,,,
osgb4000000031077325,,,,,,
osgb4000000030329490,,,,,,
osgb4000000030223126,,,,,,
osgb4000000030138900,,,,,,
osgb4000000030138905,,,,,,
osgb4000000030139026,,,,,,
osgb4000000030223426,,,,,,
osgb4000000030411148,,,,,,
osgb4000000030223686,,,,,,
osgb4000000030330212,,,,,,
osgb4000000030139345,,,,,,
osgb4000000030474215,,,,,,
osgb4000000030224360,,,,,,
osgb4000000030139961,,,,,,
osgb5000005134189936,,,,,,
osgb4000000030140016,,,,,,
osgb4000000030140158,,,,,,
osgb4000000030339968,,,,,,
osgb4000000030339950,,,,,,
osgb4000000030862569,,,,,,
osgb4000000030416744,,,,,,
osgb4000000031140254,,,,,,
osgb4000000030145842,,,,,,
osgb4000000030340399,,,,,,
osgb5000005278895454,,,,,,
osgb4000000030145929,,,,,,
osgb4000000030340430,,,,,,
osgb4000000030814894,,,,,,
osgb4000000030417067,,,,,,
osgb4000000030236091,,,,,,
osgb4000000030417152,,,,,,
osgb4000000030340911,,,,,,
osgb4000000030236289,,,,,,
osgb4000000030146175,,,,,,
osgb5000005128614273,,,,,,
osgb4000000030341059,,,,,,
osgb4000000030146268,,,,,,
osgb4000000031140243,,,,,,
osgb4000000030341322,,,,,,
osgb4000000030236863,,,,,,
osgb5000005128491589,,,,,,
osgb4000000030146533,,,,,,
osgb4000000030341535,,,,,,
osgb4000000030458614,,,,,,
osgb4000000030341617,,,,,,
osgb4000000030237292,,,,,,
osgb4000000030458680,,,,,,
osgb4000000030475200,,,,,,
osgb5000005152949549,,,,,,
osgb4000000030237472,,,,,,
osgb5000005229825169,,,,,,
osgb4000000030418195,,,,,,
osgb4000000030418212,,,,,,
osgb4000000030238111,,,,,,
osgb5000005116186383,,,,,,
osgb5000005125956231,,,,,,
osgb4000000030343005,,,,,,
osgb4000000030147121,,,,,,
osgb4000000030418378,,,,,,
osgb4000000030343178,,,,,,
osgb5000005125665026,,,,,,
osgb5000005283976314,,,,,,
osgb4000000030715020,,,,,,
osgb4000000030459305,,,,,,
osgb4000000030344438,,,,,,
osgb4000000030239388,,,,,,
osgb4000000030147492,,,,,,
osgb4000000030239627,,,,,,
osgb4000000030239626,,,,,,
osgb4000000030344857,,,,,,
osgb4000000030419434,,,,,,
osgb4000000030345129,,,,,,
osgb5000005133014405,,,,,,
osgb4000000030345125,,,,,,
osgb4000000030239964,,,,,,
osgb4000000030239972,,,,,,
osgb5000005160015009,,,,,,
osgb5000005127114634,,,,,,
osgb4000000030147661,,,,,,
osgb4000000030345387,,,,,,
osgb4000000030345301,,,,,,
osgb4000000030345524,,,,,,
osgb4000000030147737,,,,,,
osgb4000000030345662,,,,,,
osgb4000000030147833,,,,,,
osgb4000000030147851,,,,,,
osgb4000000030346044,,,,,,
osgb4000000030147868,,,,,,
osgb4000000030240730,,,,,,
osgb4000000030147881,,,,,,
osgb4000000030346493,,,,,,
osgb4000000030241226,,,,,,
osgb4000000030241275,,,,,,
osgb4000000030346722,,,,,,
osgb4000000030241171,,,,,,
osgb5000005103016542,,,,,,
osgb4000000030241492,,,,,,
osgb4000000030241510,,,,,,
osgb4000000030720423,,,,,,
osgb4000000030420613,,,,,,
osgb4000000031109455,,,,,,
osgb4000000030347030,,,,,,
osgb4000000030241717,,,,,,
osgb4000000030347270,,,,,,
osgb4000000030347351,,,,,,
osgb4000000030347400,,,,,,
osgb4000000030148556,,,,,,
osgb4000000030149542,,,,,,
osgb5000005102818329,,,,,,
osgb4000000030149627,,,,,,
osgb4000000030244083,,,,,,
osgb4000000030344172,,,,,,
osgb4000000030355209,,,,,,
osgb5000005137196544,,,,,,
osgb4000000030355359,,,,,,
osgb4000000030860863,,,,,,
osgb4000000030355454,,,,,,
osgb4000000030250810,,,,,,
osgb4000000030425512,,,,,,
osgb4000000030355579,,,,,,
osgb4000000030251025,,,,,,
osgb4000000030153380,,,,,,
osgb4000000030860793,,,,,,
osgb4000000030153449,,,,,,
osgb4000000030425670,,,,,,
osgb5000005133288071,,,,,,
osgb4000000030251463,,,,,,
osgb4000000030153663,,,,,,
osgb4000000030251535,,,,,,
osgb4000000030251707,,,,,,
osgb4000000030251901,,,,,,
osgb4000000030356516,,,,,,
osgb4000000030356598,,,,,,
osgb4000000030153916,,,,,,
osgb4000000030356700,,,,,,
osgb4000000030463034,,,,,,
osgb4000000030357031,,,,,,
osgb4000000030426337,,,,,,
osgb4000000030154161,,,,,,
osgb4000000030252707,,,,,,
osgb4000000030847495,,,,,,
osgb4000000031285206,,,,,,
osgb4000000030426570,,,,,,
osgb4000000030154408,,,,,,
osgb4000000030253046,,,,,,
osgb4000000030661671,,,,,,
osgb4000000030154568,,,,,,
osgb4000000030253379,,,,,,
osgb4000000030254123,,,,,,
